,Text,Tag,Value,doc_id,ID,Prediction
107,契約締結日の翌日から起算して原則として７２日以内,,,300365026,300365026-108,
0,入 札 公 告,,,300365207,300365207-1,
1,次のとおり一般競争入札に付します。,,,300365207,300365207-2,
2,令和元年12月24日,公告日,令和元年12月24日,300365207,300365207-3,
3,独立行政法人石油天然ガス・金属鉱物資源機構,,,300365207,300365207-4,
4,契約担当役,,,300365207,300365207-5,
5,石油天然ガス開発技術本部長 江波戸 俊和,,,300365207,300365207-6,
6,1. 競争入札に付する事項,,,300365207,300365207-7,
7,(1)件名 重錘形圧力校正器の購入,入札件名,重形圧力校正器の購入,300365207,300365207-8,
8,(2)仕様 圧力校正器,,,300365207,300365207-9,
9,方式：液圧式重錘形,,,300365207,300365207-10,
10,"圧力レンジ：100-100,000kPa",,,300365207,300365207-11,
11,(3)納入期限 令和２年３月３１日,調達終了日,令和２年3月3１日,300365207,300365207-12,
12,(4)納入場所 〒261-0025,,,300365207,300365207-13,
13,千葉県千葉市美浜区浜田一丁目2番2号,都道府県;需要場所(住所),県;22千葉県千葉市美浜区浜田一丁目2番2号,300365207,300365207-14,
14,独立行政法人石油天然ガス・金属鉱物資源機構 技術センター,施設名,独立行政法人石油天然ガス・金属鉱物資源機構技術センター,300365207,300365207-15,
15,(5)入札方法,,,300365207,300365207-16,
16,一般競争入札,,,300365207,300365207-17,
17,入札金額は、調達物品の総額を記載すること。なお、落札者の決定に当たっては,,,300365207,300365207-18,
18,入札書に記載された金額に当該金額の１０パーセントに相当する額を加算した,,,300365207,300365207-19,
19,金額（当該金額に１円未満の端数があるときは、その端数を切り捨てた金額）を,,,300365207,300365207-20,
20,もって落札価格とするので、入札者は消費税及び地方消費税に係る課税事業者で,,,300365207,300365207-21,
21,あるか免税事業者であるかを問わず、見積った価格の110分の100に相当する金額,,,300365207,300365207-22,
22,を入札書に記載すること。,,,300365207,300365207-23,
23,2. 競争に参加する者に必要な資格に関する事項,,,300365207,300365207-24,
24,下記全ての条件を満たすものについて競争に参加する資格を付与するものとする。,,,300365207,300365207-25,
25,(1) 現在、国又は政府関係機関等から補助金交付の停止又は契約に係る指名停止等の,,,300365207,300365207-26,
26,行政処分を受けていないこと。,,,300365207,300365207-27,
27,(2) 令和01・02・03年度（平成31・32・33年度）競争参加資格（全省庁統一資格）の,,,300365207,300365207-28,
28,「物品の販売」において「B」若しくは「C」の等級に格付けされている者、又は,,,300365207,300365207-29,
29,当該競争参加資格を有していない者で、入札日までに競争参加者資格審査を受け、,,,300365207,300365207-30,
30,当該等級に格付けされた者であること。,,,300365207,300365207-31,
31,(3) 独立行政法人石油天然ガス・金属鉱物資源機構の「競争参加者の資格に関する公,,,300365207,300365207-32,
32,示」の「３ 競争に参加することができない者」に該当しない者であること。,,,300365207,300365207-33,
33,(4) 本公告に示した調達物品を納入できることを証明する書類（代理店証明、納入実績など）,,,300365207,300365207-34,
34,を別途指定する日までに下記3．（1）の場所に提出の上、当機構担当職員より認められ,,,300365207,300365207-35,
35,た者であること。,,,300365207,300365207-36,
36,(5) 下記3．(2)における入札説明書の交付を受けた者。,,,300365207,300365207-37,
37,3. 契約条項を示す場所等,,,300365207,300365207-38,
38,(1) 契約条項を示す場所及び問い合わせ先,,,300365207,300365207-39,
39,〒261-0025,,,300365207,300365207-40,
40,千葉県千葉市美浜区浜田一丁目2番2号,資格申請送付先,22県市美浜区浜田一丁目2番2号,300365207,300365207-41,
41,独立行政法人石油天然ガス・金属鉱物資源機構 石油天然ガス開発技術本部,質問箇所所属/担当者,独立行政法人石油天然ガス・金属鉱物資源機構石油天然ガス開発技術本部・部,300365207,300365207-42,
42,管理・研修部 管理課 （担当：太田、瀬沼）,資格申請送付先部署/担当者名,部管理・研修部管理課（担当：太田、瀬沼）,300365207,300365207-43,
43,E-mail：trc-nyuusatsu27@jogmec.go.jp Tel 043-276-4300,質問箇所TEL/FAX,tel043-276-4300,300365207,300365207-44,
44,（但し、仕様書または技術的な事項に関する問い合わせのみ、技術部実験・研究基盤課 下河原 Tel 043-276-9259）,質問箇所TEL/FAX;質問箇所所属/担当者,043-276-9259;技術部実験・研究基盤課下河原,300365207,300365207-45,
45,(2) 入札説明書の交付方法,,,300365207,300365207-46,
46,入札参加希望者に、上記（1）において本公告の日から令和2年1月14日（火）までの間、メール及び手交にて配布する。,入札書締切日時,令和2年1月14日火,300365207,300365207-47,
47,（交付時間：平日の10：00～12：30、13：30～17：00）,,,300365207,300365207-48,
48,(3) 入札説明会の開催の有無 無,,,300365207,300365207-49,
49,(4) 一般競争入札参加申請書の提出期限の日時及び場所等,,,300365207,300365207-50,
50,令和2年1月17日（金）15時00分,資格申請締切日時,令和2年1月17日（金）15時00分,300365207,300365207-51,
51,上記(1)の場所へ入札説明書に示す証明書等とともに郵送（必着）または持ち込,,,300365207,300365207-52,
52,みにより提出のこと。,,,300365207,300365207-53,
53,4. 入札及び開札の日時及び場所,,,300365207,300365207-54,
54,令和2年1月21日（火）10時30分,開札日時,令和2年1月21日（火）10時30分,300365207,300365207-55,
55,〒261-0025,,,300365207,300365207-56,
56,千葉県千葉市美浜区浜田一丁目2番2号,開札場所,22千葉県千葉市美浜区浜田一丁目2番2号,300365207,300365207-57,
57,独立行政法人石油天然ガス・金属鉱物資源機構 技術センター,,,300365207,300365207-58,
58,5. その他必要な事項,,,300365207,300365207-59,
59,(1) 使用言語,,,300365207,300365207-60,
60,契約手続において使用する言語及び通貨 日本語及び日本国通貨。,,,300365207,300365207-61,
61,(2) 入札保証金及び契約保証金,,,300365207,300365207-62,
62,全額免除,,,300365207,300365207-63,
63,(3) 入札の無効,,,300365207,300365207-64,
64,競争に参加する資格を有しない者がした入札及び入札の条件に違反した入札は,,,300365207,300365207-65,
65,無効とする。,,,300365207,300365207-66,
66,(4) 契約書作成の要否,,,300365207,300365207-67,
67,要,,,300365207,300365207-68,
68,(5) 落札者の決定方法,,,300365207,300365207-69,
69,予定価格の制限の範囲内で有効な入札を行った者のうち、最も低い価格をもっ,,,300365207,300365207-70,
70,て入札した者を落札者とする。,,,300365207,300365207-71,
71,(6) 手続きにおける交渉の有無,,,300365207,300365207-72,
72,無,,,300365207,300365207-73,
73,○契約の公表に係る留意事項,,,300365207,300365207-74,
74,独立行政法人が行う契約については、「独立行政法人の事務・事業の見直しの基本方針」,,,300365207,300365207-75,
75,（平成22年12月7日閣議決定）において、独立行政法人と一定の関係を有する法人と契約を,,,300365207,300365207-76,
76,する場合には、当該法人への再就職の状況、当該法人との間の取引等の状況について情報,,,300365207,300365207-77,
77,を公開するなどの取組を進めるとされているところです。,,,300365207,300365207-78,
78,これに基づき、以下のとおり、当機構との関係に係る情報を当機構のホームページで公,,,300365207,300365207-79,
79,表することとしますので、所要の情報の当機構への提供及び情報の公表に同意の上で、応,,,300365207,300365207-80,
80,札若しくは応募又は契約の締結を行っていただくよう御理解と御協力をお願いいたします。,,,300365207,300365207-81,
81,なお、案件への応札若しくは応募又は契約の締結をもって同意されたものとみなさせて,,,300365207,300365207-82,
82,いただきますので、ご了知願います。,,,300365207,300365207-83,
